fold,model,seq_id,subject_id,session_id,run_id,prior_std,n_test,test_ll,test_ll_per_trial
2,Serial_stim_independent_switching,376,12.0,4.0,19.0,80.0,226,-301.31618084859633,-1.3332574373831696
2,Serial_stim_independent_switching,385,12.0,6.0,28.0,10.0,221,-111.09688505900174,-0.5027008373710485
2,Serial_resp_independent_switching,6,1.0,2.0,7.0,20.0,215,-80.2718469668697,-0.37335742775288233
2,Serial_resp_independent_switching,14,1.0,3.0,15.0,80.0,215,-185.69563840602586,-0.8637006437489575
2,Serial_resp_independent_switching,15,1.0,4.0,16.0,40.0,207,-113.12685666977458,-0.5465065539602637
2,Serial_resp_independent_switching,22,1.0,5.0,23.0,10.0,213,-0.487020065682243,-0.0022864791816067744
2,Serial_resp_independent_switching,23,1.0,5.0,24.0,80.0,215,-185.01444115902586,-0.8605322844605854
2,Serial_resp_independent_switching,24,1.0,5.0,25.0,80.0,215,-201.75998779371108,-0.9384185478777259
2,Serial_resp_independent_switching,30,1.0,7.0,31.0,20.0,204,-118.93295468094695,-0.5830046798085635
2,Serial_resp_independent_switching,33,1.0,7.0,34.0,40.0,202,-125.97707220174483,-0.6236488722858655
2,Serial_resp_independent_switching,34,1.0,7.0,35.0,10.0,221,-4.99119394183092,-0.02258458797208561
2,Serial_resp_independent_switching,39,1.0,8.0,40.0,80.0,226,-228.8050222563266,-1.0124116029041
2,Serial_resp_independent_switching,42,2.0,1.0,3.0,20.0,215,-80.72787100902198,-0.3754784698094046
2,Serial_resp_independent_switching,47,2.0,2.0,8.0,80.0,215,-293.84201507549176,-1.3667070468627525
2,Serial_resp_independent_switching,51,2.0,3.0,12.0,10.0,213,21.169895392193258,0.09938918024503877
2,Serial_resp_independent_switching,57,2.0,4.0,18.0,80.0,215,-285.7839628269321,-1.329227734078754
2,Serial_resp_independent_switching,58,2.0,4.0,19.0,40.0,207,-114.27481868603655,-0.5520522641837514
2,Serial_resp_independent_switching,65,2.0,6.0,26.0,80.0,215,-310.6845044269454,-1.4450442066369553
2,Serial_resp_independent_switching,67,2.0,6.0,28.0,40.0,207,-158.4080974627097,-0.7652565094816893
2,Serial_resp_independent_switching,69,2.0,7.0,30.0,10.0,213,31.554038305350616,0.14814102490774936
2,Serial_resp_independent_switching,75,2.0,8.0,35.0,20.0,215,-51.26194513910272,-0.2384276518097801
2,Serial_resp_independent_switching,78,3.0,1.0,2.0,80.0,215,-207.03994439149693,-0.9629764855418462
2,Serial_resp_independent_switching,79,3.0,1.0,3.0,10.0,213,-6.9702939992299315,-0.03272438497291048
2,Serial_resp_independent_switching,83,3.0,2.0,7.0,20.0,215,-37.304771952517044,-0.1735105672210095
2,Serial_resp_independent_switching,84,3.0,2.0,8.0,80.0,215,-176.90160662464686,-0.8227981703471947
2,Serial_resp_independent_switching,88,3.0,3.0,12.0,80.0,215,-193.23909547608645,-0.8987864905864485
2,Serial_resp_independent_switching,93,3.0,4.0,17.0,40.0,207,-134.26505316550532,-0.6486234452439871
2,Serial_resp_independent_switching,94,3.0,4.0,18.0,10.0,213,0.2526017828641547,0.0011859238632119938
2,Serial_resp_independent_switching,96,3.0,4.0,20.0,80.0,215,-204.10337516191765,-0.9493180240089193
2,Serial_resp_independent_switching,104,3.0,6.0,28.0,40.0,207,-125.3510458295066,-0.6055606078720126
2,Serial_resp_independent_switching,114,3.0,8.0,38.0,20.0,204,-78.52072973134551,-0.3849055378987525
2,Serial_resp_independent_switching,115,3.0,8.0,39.0,80.0,226,-230.62439812245356,-1.0204619385949272
2,Serial_resp_independent_switching,121,4.0,1.0,1.0,20.0,215,-77.14899595666247,-0.3588325393333138
2,Serial_resp_independent_switching,122,4.0,1.0,2.0,40.0,207,-202.70955767956758,-0.9792732255051574
2,Serial_resp_independent_switching,124,4.0,1.0,4.0,80.0,215,-285.2642804314313,-1.32681060665782
2,Serial_resp_independent_switching,134,4.0,4.0,14.0,20.0,215,-71.9015338258441,-0.33442573872485626
2,Serial_resp_independent_switching,135,4.0,4.0,15.0,10.0,213,-61.54177829551727,-0.2889285365986726
2,Serial_resp_independent_switching,140,4.0,5.0,20.0,80.0,145,-179.92236299475752,-1.2408438827224657
2,Serial_resp_independent_switching,146,5.0,1.0,3.0,40.0,207,-304.05966918938645,-1.4688872907699828
2,Serial_resp_independent_switching,147,5.0,1.0,4.0,10.0,213,-194.24988222491373,-0.9119712780512382
2,Serial_resp_independent_switching,150,5.0,2.0,7.0,80.0,215,-258.7337790467882,-1.2034129257990147
2,Serial_resp_independent_switching,154,5.0,3.0,11.0,40.0,207,-278.2345810699981,-1.3441284109661744
2,Serial_resp_independent_switching,156,5.0,4.0,13.0,80.0,226,-298.60026875996175,-1.321240127256468
2,Serial_resp_independent_switching,157,5.0,4.0,14.0,20.0,204,-395.695062973365,-1.9396816812419853
2,Serial_resp_independent_switching,163,5.0,5.0,20.0,80.0,226,-364.10515762974217,-1.6110847682731955
2,Serial_resp_independent_switching,172,6.0,1.0,2.0,10.0,221,-262.7641404071136,-1.1889780108919168
2,Serial_resp_independent_switching,176,6.0,2.0,6.0,40.0,202,-230.48730170140803,-1.1410262460465743
2,Serial_resp_independent_switching,178,6.0,2.0,8.0,80.0,226,-335.01867645997845,-1.4823835241591967
2,Serial_resp_independent_switching,181,6.0,3.0,11.0,20.0,204,-108.58904023420965,-0.532299216834361
2,Serial_resp_independent_switching,188,6.0,4.0,18.0,80.0,226,-293.5450823411118,-1.2988720457571319
2,Serial_resp_independent_switching,194,6.0,5.0,24.0,20.0,204,-102.34649224652026,-0.5016984914045111
2,Serial_resp_independent_switching,195,6.0,5.0,25.0,40.0,202,-196.4929663731351,-0.972737457292748
2,Serial_resp_independent_switching,198,6.0,6.0,28.0,80.0,226,-274.6901271264032,-1.2154430403823149
2,Serial_resp_independent_switching,205,6.0,7.0,35.0,80.0,226,-226.42123755827245,-1.0018638830012054
2,Serial_resp_independent_switching,208,7.0,1.0,3.0,10.0,213,-15.359437370027232,-0.07211003460106681
2,Serial_resp_independent_switching,209,7.0,1.0,4.0,80.0,215,-222.41036685593423,-1.0344668225857405
2,Serial_resp_independent_switching,212,7.0,2.0,7.0,40.0,207,-171.01935941405878,-0.8261804802611535
2,Serial_resp_independent_switching,214,7.0,3.0,9.0,10.0,213,17.426159413887202,0.0818129549947756
2,Serial_resp_independent_switching,216,7.0,3.0,11.0,80.0,215,-195.50045986884604,-0.9093044645062607
2,Serial_resp_independent_switching,225,7.0,5.0,20.0,20.0,204,-50.157676637415875,-0.24587096390890134
2,Serial_resp_independent_switching,233,8.0,1.0,1.0,40.0,207,-219.12863629732288,-1.058592445880787
2,Serial_resp_independent_switching,237,8.0,2.0,5.0,10.0,213,-89.64150095959039,-0.42085211718117554
2,Serial_resp_independent_switching,238,8.0,2.0,6.0,80.0,215,-304.9445004805013,-1.4183465138627966
2,Serial_resp_independent_switching,240,8.0,2.0,8.0,20.0,215,-157.94260735853445,-0.7346167784117881
2,Serial_resp_independent_switching,246,8.0,4.0,14.0,80.0,226,-453.4783200155458,-2.00654123900684
2,Serial_resp_independent_switching,248,8.0,4.0,16.0,40.0,202,-506.67769896168795,-2.5083054404043956
2,Serial_resp_independent_switching,254,8.0,5.0,22.0,80.0,226,-381.29716588984263,-1.6871556012824895
2,Serial_resp_independent_switching,267,9.0,2.0,8.0,10.0,221,-148.54611165931323,-0.6721543513996073
2,Serial_resp_independent_switching,275,9.0,4.0,16.0,40.0,202,-215.2683356341082,-1.065684829871823
2,Serial_resp_independent_switching,276,9.0,4.0,17.0,20.0,204,-122.58791331686011,-0.6009211437100985
2,Serial_resp_independent_switching,277,9.0,4.0,18.0,80.0,226,-254.22843936869197,-1.1249045989765132
2,Serial_resp_independent_switching,284,9.0,5.0,25.0,40.0,202,-208.75968361419035,-1.0334637802682691
2,Serial_resp_independent_switching,288,9.0,6.0,29.0,80.0,226,-287.5922716655409,-1.272532175511243
2,Serial_resp_independent_switching,291,9.0,7.0,32.0,10.0,221,-90.55200457333783,-0.40973757725492227
2,Serial_resp_independent_switching,295,9.0,8.0,36.0,20.0,204,-89.4636547329644,-0.4385473271223745
2,Serial_resp_independent_switching,298,9.0,8.0,39.0,80.0,226,-271.24528493062786,-1.2002003757992383
2,Serial_resp_independent_switching,299,9.0,8.0,40.0,80.0,226,-253.27856574816832,-1.1207016183547271
2,Serial_resp_independent_switching,302,10.0,1.0,3.0,10.0,221,-251.641592232859,-1.1386497386102217
2,Serial_resp_independent_switching,306,10.0,2.0,7.0,80.0,226,-364.4773040801061,-1.6127314339827703
2,Serial_resp_independent_switching,310,10.0,3.0,11.0,80.0,226,-373.3963827290972,-1.6521963837570672
2,Serial_resp_independent_switching,313,10.0,3.0,15.0,40.0,202,-216.3705472881466,-1.0711413232086466
2,Serial_resp_independent_switching,319,10.0,5.0,21.0,10.0,221,-90.65673867240025,-0.410211487205431
2,Serial_resp_independent_switching,324,10.0,6.0,26.0,80.0,226,-377.1622410676846,-1.6688594737508167
2,Serial_resp_independent_switching,326,10.0,6.0,28.0,20.0,204,-53.45122599527831,-0.26201581370234467
2,Serial_resp_independent_switching,334,11.0,2.0,7.0,20.0,204,-136.27159963424967,-0.6679980374227925
2,Serial_resp_independent_switching,336,11.0,2.0,9.0,10.0,221,-45.427057331849205,-0.20555229561922717
2,Serial_resp_independent_switching,338,11.0,3.0,11.0,80.0,226,-228.95510518773455,-1.0130756866713917
2,Serial_resp_independent_switching,343,11.0,4.0,16.0,80.0,226,-250.01970069058754,-1.1062818614627767
2,Serial_resp_independent_switching,348,11.0,5.0,21.0,40.0,202,-212.61846772627152,-1.0525666719122353
2,Serial_resp_independent_switching,350,11.0,5.0,23.0,10.0,221,-92.61763732750208,-0.41908433179865195
2,Serial_resp_independent_switching,355,11.0,6.0,28.0,80.0,226,-249.61593864960426,-1.1044953037593108
2,Serial_resp_independent_switching,357,11.0,6.0,30.0,40.0,202,-189.6004808848096,-0.938616242004008
2,Serial_resp_independent_switching,361,12.0,1.0,4.0,80.0,226,-342.0873684620195,-1.5136609223983164
2,Serial_resp_independent_switching,364,12.0,2.0,7.0,80.0,226,-278.31046659572354,-1.231462241573998
2,Serial_resp_independent_switching,365,12.0,2.0,8.0,40.0,202,-337.3086489186644,-1.6698447966270515
2,Serial_resp_independent_switching,367,12.0,2.0,10.0,20.0,204,-100.74979324388696,-0.4938715355092498
2,Serial_resp_independent_switching,372,12.0,3.0,15.0,10.0,221,-84.93694611486849,-0.38433007291795696
2,Serial_resp_independent_switching,376,12.0,4.0,19.0,80.0,226,-301.2729219735544,-1.3330660264316565
2,Serial_resp_independent_switching,385,12.0,6.0,28.0,10.0,221,-110.56887546219201,-0.500311653675077
2,Serial_both_independent_switching,6,1.0,2.0,7.0,20.0,215,-80.23944971369289,-0.37320674285438554
2,Serial_both_independent_switching,14,1.0,3.0,15.0,80.0,215,-186.0258335702971,-0.8652364352106842
2,Serial_both_independent_switching,15,1.0,4.0,16.0,40.0,207,-113.26069766680587,-0.5471531288251491
2,Serial_both_independent_switching,22,1.0,5.0,23.0,10.0,213,-0.4250711192689245,-0.0019956390576005845
2,Serial_both_independent_switching,23,1.0,5.0,24.0,80.0,215,-185.07468767459716,-0.8608125008120798
2,Serial_both_independent_switching,24,1.0,5.0,25.0,80.0,215,-201.8167350167511,-0.9386824884500051
2,Serial_both_independent_switching,30,1.0,7.0,31.0,20.0,204,-118.86910267656904,-0.5826916797871031
2,Serial_both_independent_switching,33,1.0,7.0,34.0,40.0,202,-126.06784649594202,-0.624098249979911
2,Serial_both_independent_switching,34,1.0,7.0,35.0,10.0,221,-4.905821194599664,-0.02219828594841477
2,Serial_both_independent_switching,39,1.0,8.0,40.0,80.0,226,-228.8065013515456,-1.0124181475732106
2,Serial_both_independent_switching,42,2.0,1.0,3.0,20.0,215,-80.71526521244718,-0.37541983819742875
2,Serial_both_independent_switching,47,2.0,2.0,8.0,80.0,215,-293.85274918751213,-1.3667569729651727
2,Serial_both_independent_switching,51,2.0,3.0,12.0,10.0,213,21.253073832387333,0.09977968935393114
2,Serial_both_independent_switching,57,2.0,4.0,18.0,80.0,215,-285.65267444664994,-1.3286170904495347
2,Serial_both_independent_switching,58,2.0,4.0,19.0,40.0,207,-114.34215744150546,-0.5523775721811858
2,Serial_both_independent_switching,65,2.0,6.0,26.0,80.0,215,-310.56767816494346,-1.4445008286741556
2,Serial_both_independent_switching,67,2.0,6.0,28.0,40.0,207,-158.41155170437105,-0.7652731966394737
2,Serial_both_independent_switching,69,2.0,7.0,30.0,10.0,213,31.595514201506408,0.1483357474249127
2,Serial_both_independent_switching,75,2.0,8.0,35.0,20.0,215,-51.357476341943155,-0.2388719829857821
2,Serial_both_independent_switching,78,3.0,1.0,2.0,80.0,215,-206.95865034758918,-0.9625983737097171
2,Serial_both_independent_switching,79,3.0,1.0,3.0,10.0,213,-6.904463093635357,-0.03241531968842891
2,Serial_both_independent_switching,83,3.0,2.0,7.0,20.0,215,-37.285730634242825,-0.17342200294996662
2,Serial_both_independent_switching,84,3.0,2.0,8.0,80.0,215,-176.7485539993345,-0.8220862976713232
2,Serial_both_independent_switching,88,3.0,3.0,12.0,80.0,215,-193.15182400144528,-0.8983805767509082
2,Serial_both_independent_switching,93,3.0,4.0,17.0,40.0,207,-134.26482387554964,-0.6486223375630418
2,Serial_both_independent_switching,94,3.0,4.0,18.0,10.0,213,0.34302879408943965,0.0016104638220161486
2,Serial_both_independent_switching,96,3.0,4.0,20.0,80.0,215,-204.01213393241744,-0.9488936461972904
2,Serial_both_independent_switching,104,3.0,6.0,28.0,40.0,207,-125.3131013047647,-0.6053773009892015
2,Serial_both_independent_switching,114,3.0,8.0,38.0,20.0,204,-78.48765196203883,-0.38474339197077856
2,Serial_both_independent_switching,115,3.0,8.0,39.0,80.0,226,-230.65783033578384,-1.0206098687424063
2,Serial_both_independent_switching,121,4.0,1.0,1.0,20.0,215,-77.25206288239815,-0.3593119203832472
2,Serial_both_independent_switching,122,4.0,1.0,2.0,40.0,207,-202.58679656408026,-0.9786801766380688
2,Serial_both_independent_switching,124,4.0,1.0,4.0,80.0,215,-284.9696139710486,-1.3254400649816214
2,Serial_both_independent_switching,134,4.0,4.0,14.0,20.0,215,-71.96007578960902,-0.33469802692841405
2,Serial_both_independent_switching,135,4.0,4.0,15.0,10.0,213,-61.51951076741421,-0.28882399421321225
2,Serial_both_independent_switching,140,4.0,5.0,20.0,80.0,145,-179.87907075724536,-1.2405453155672093
2,Serial_both_independent_switching,146,5.0,1.0,3.0,40.0,207,-303.87997569957776,-1.4680192062781534
2,Serial_both_independent_switching,147,5.0,1.0,4.0,10.0,213,-194.15538648598982,-0.9115276360844593
2,Serial_both_independent_switching,150,5.0,2.0,7.0,80.0,215,-258.3844758413413,-1.201788259727169
2,Serial_both_independent_switching,154,5.0,3.0,11.0,40.0,207,-278.08905751386226,-1.343425398617692
2,Serial_both_independent_switching,156,5.0,4.0,13.0,80.0,226,-298.12960941114153,-1.319157563766113
2,Serial_both_independent_switching,157,5.0,4.0,14.0,20.0,204,-395.8037804686238,-1.9402146101403128
2,Serial_both_independent_switching,163,5.0,5.0,20.0,80.0,226,-363.896998646359,-1.6101637108245974
2,Serial_both_independent_switching,172,6.0,1.0,2.0,10.0,221,-262.51382033392053,-1.1878453408774685
2,Serial_both_independent_switching,176,6.0,2.0,6.0,40.0,202,-230.33080559013305,-1.1402515128224409
2,Serial_both_independent_switching,178,6.0,2.0,8.0,80.0,226,-335.332986783713,-1.48377427780404
2,Serial_both_independent_switching,181,6.0,3.0,11.0,20.0,204,-108.65608164077562,-0.5326278511802727
2,Serial_both_independent_switching,188,6.0,4.0,18.0,80.0,226,-293.4449965270909,-1.2984291881729686
2,Serial_both_independent_switching,194,6.0,5.0,24.0,20.0,204,-102.31273100761689,-0.5015329951353769
2,Serial_both_independent_switching,195,6.0,5.0,25.0,40.0,202,-196.50058701395952,-0.9727751832374234
2,Serial_both_independent_switching,198,6.0,6.0,28.0,80.0,226,-274.7035352280374,-1.2155023682656523
2,Serial_both_independent_switching,205,6.0,7.0,35.0,80.0,226,-226.2734057323825,-1.0012097598777987
2,Serial_both_independent_switching,208,7.0,1.0,3.0,10.0,213,-15.303648982354613,-0.07184811728804982
2,Serial_both_independent_switching,209,7.0,1.0,4.0,80.0,215,-222.05206518857915,-1.0328003032026938
2,Serial_both_independent_switching,212,7.0,2.0,7.0,40.0,207,-170.8463187172544,-0.8253445348659633
2,Serial_both_independent_switching,214,7.0,3.0,9.0,10.0,213,17.4687754002409,0.08201303004807935
2,Serial_both_independent_switching,216,7.0,3.0,11.0,80.0,215,-195.46838319401363,-0.9091552706698308
2,Serial_both_independent_switching,225,7.0,5.0,20.0,20.0,204,-50.27831043193724,-0.24646230603890806
2,Serial_both_independent_switching,233,8.0,1.0,1.0,40.0,207,-219.30939847324356,-1.0594656931074569
2,Serial_both_independent_switching,237,8.0,2.0,5.0,10.0,213,-89.69861104916782,-0.42112023966745454
2,Serial_both_independent_switching,238,8.0,2.0,6.0,80.0,215,-304.8373435457118,-1.4178481095149387
2,Serial_both_independent_switching,240,8.0,2.0,8.0,20.0,215,-158.105486687341,-0.7353743566853069
2,Serial_both_independent_switching,246,8.0,4.0,14.0,80.0,226,-454.0089486045697,-2.008889153117565
2,Serial_both_independent_switching,248,8.0,4.0,16.0,40.0,202,-506.2187352042335,-2.5060333425952153
2,Serial_both_independent_switching,254,8.0,5.0,22.0,80.0,226,-381.21470590655576,-1.6867907340998043
2,Serial_both_independent_switching,267,9.0,2.0,8.0,10.0,221,-148.5805069707581,-0.6723099862930231
2,Serial_both_independent_switching,275,9.0,4.0,16.0,40.0,202,-215.30430465429254,-1.065862894328181
2,Serial_both_independent_switching,276,9.0,4.0,17.0,20.0,204,-122.6461140242605,-0.6012064412953946
2,Serial_both_independent_switching,277,9.0,4.0,18.0,80.0,226,-254.44257009830142,-1.1258520800809797
2,Serial_both_independent_switching,284,9.0,5.0,25.0,40.0,202,-208.78856867580947,-1.033606775622819
2,Serial_both_independent_switching,288,9.0,6.0,29.0,80.0,226,-287.1657800881713,-1.270645044637926
2,Serial_both_independent_switching,291,9.0,7.0,32.0,10.0,221,-90.46889396394715,-0.40936151114908215
2,Serial_both_independent_switching,295,9.0,8.0,36.0,20.0,204,-89.51745611026003,-0.43881105936401976
2,Serial_both_independent_switching,298,9.0,8.0,39.0,80.0,226,-271.42386489043633,-1.2009905526125502
2,Serial_both_independent_switching,299,9.0,8.0,40.0,80.0,226,-253.20223638911327,-1.1203638778279348
2,Serial_both_independent_switching,302,10.0,1.0,3.0,10.0,221,-251.8666719754385,-1.1396681989838846
2,Serial_both_independent_switching,306,10.0,2.0,7.0,80.0,226,-364.2968371776844,-1.6119329078658602
2,Serial_both_independent_switching,310,10.0,3.0,11.0,80.0,226,-373.48779920021286,-1.6526008814168711
2,Serial_both_independent_switching,313,10.0,3.0,15.0,40.0,202,-216.36635736093857,-1.0711205809947453
2,Serial_both_independent_switching,319,10.0,5.0,21.0,10.0,221,-90.70613595180957,-0.41043500430683066
2,Serial_both_independent_switching,324,10.0,6.0,26.0,80.0,226,-377.2548589682318,-1.6692692874700523
2,Serial_both_independent_switching,326,10.0,6.0,28.0,20.0,204,-53.51787752193829,-0.2623425368722465
2,Serial_both_independent_switching,334,11.0,2.0,7.0,20.0,204,-136.1938942762302,-0.66761712880505
2,Serial_both_independent_switching,336,11.0,2.0,9.0,10.0,221,-45.444446330525835,-0.20563097887115764
2,Serial_both_independent_switching,338,11.0,3.0,11.0,80.0,226,-228.97702508114605,-1.0131726773502037
2,Serial_both_independent_switching,343,11.0,4.0,16.0,80.0,226,-249.8384177531562,-1.1054797245714876
2,Serial_both_independent_switching,348,11.0,5.0,21.0,40.0,202,-212.3768968788474,-1.0513707766279574
2,Serial_both_independent_switching,350,11.0,5.0,23.0,10.0,221,-92.60119332457333,-0.41900992454558067
2,Serial_both_independent_switching,355,11.0,6.0,28.0,80.0,226,-249.24590751388303,-1.10285799784904
2,Serial_both_independent_switching,357,11.0,6.0,30.0,40.0,202,-189.4381855144488,-0.9378127995764792
2,Serial_both_independent_switching,361,12.0,1.0,4.0,80.0,226,-342.40058824694415,-1.5150468506501953
2,Serial_both_independent_switching,364,12.0,2.0,7.0,80.0,226,-278.30782597106645,-1.2314505573940993
2,Serial_both_independent_switching,365,12.0,2.0,8.0,40.0,202,-337.0379244497667,-1.6685045764839936
2,Serial_both_independent_switching,367,12.0,2.0,10.0,20.0,204,-100.78321573832528,-0.4940353712663004
2,Serial_both_independent_switching,372,12.0,3.0,15.0,10.0,221,-84.87560216796197,-0.3840524984975655
2,Serial_both_independent_switching,376,12.0,4.0,19.0,80.0,226,-301.1588152666584,-1.3325611294984885
2,Serial_both_independent_switching,385,12.0,6.0,28.0,10.0,221,-110.51053165760615,-0.5000476545593039
