version,iteration,log_likelihood_before_m_step,log_likelihood_after_transition_update,log_likelihood_after_pi_update,log_likelihood_after_kappa_update,kappa_candidate_log_likelihood,final_iteration_log_likelihood,maximum_change_in_pi,maximum_change_in_transition,maximum_change_in_kappa,pi_step_delta,transition_step_delta,kappa_step_delta,first_decreasing_step,kappa_update_accepted,pi,transition_matrix,sensory_kappas,prior_kappas
fixed_kappa,42,-6106.148436194497,-6106.146361229223,-6106.146361157336,-6106.146361157336,-6106.146361157336,-6106.146361157336,4.370092528405145e-06,1.372635377240583e-05,0.0,7.188646122813225e-08,0.0020749652740050806,0.0,none,True,"[0.22126456227867158, 0.7787353262571556, 1.1146417293754494e-07]","[[0.8981483460251736, 0.10165574908148707, 0.00019590489333936575], [0.053015678565093795, 0.9469843208889649, 5.459411903722331e-10], [0.9999754249316488, 5.173638848531834e-06, 1.940142950255638e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,43,-6106.146361157336,-6106.144414321727,-6106.144414267485,-6106.144414267485,-6106.144414267485,-6106.144414267485,4.865556706090679e-06,1.3637040304215198e-05,0.0,5.424135451903567e-08,0.0019468356094876071,0.0,none,True,"[0.22125970126010525, 0.7787401918138617, 1.0692603304890125e-07]","[[0.8981466429987806, 0.10166938612179129, 0.000183970879428035], [0.05302227199242717, 0.9469777274687751, 5.387976865042714e-10], [0.9999766398887745, 5.469557476656556e-06, 1.7890553748901977e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,44,-6106.144414267485,-6106.1425874411225,-6106.142587399563,-6106.142587399563,-6106.142587399563,-6106.142587399563,5.194577745060158e-06,1.342025519698864e-05,0.0,4.1559360397513956e-08,0.001826826362957945,0.0,none,True,"[0.2212545099370883, 0.7787453863916067, 1.0367130478830435e-07]","[[0.8981444244697334, 0.10168280637698827, 0.00017276915327826383], [0.05302879321619635, 0.9469712062495335, 5.342701170111148e-10], [0.9999774136125574, 5.797852591079614e-06, 1.678853485152176e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,45,-6106.142587399563,-6106.140873026254,-6106.140872993884,-6106.140872993884,-6106.140872993884,-6106.140872993884,5.391754647865454e-06,1.3107526216263321e-05,0.0,3.236982593080029e-08,0.0017143733093689661,0.0,none,True,"[0.22124912051705894, 0.7787507781462546, 1.0133668654171156e-07]","[[0.8981418323534316, 0.10169591390320454, 0.0001622537433639586], [0.05303518803713439, 0.9469648114314676, 5.313979728348194e-10], [0.999977814827765, 6.15610941995261e-06, 1.6029062814930166e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,46,-6106.140872993884,-6106.13926402807,-6106.139264002433,-6106.139264002433,-6106.139264002433,-6106.139264002433,5.485176402197922e-06,1.272419944393921e-05,0.0,2.56368366535753e-08,0.0016089658138298546,0.0,none,True,"[0.2212436370156233, 0.7787562633226568, 9.966172008730815e-08]","[[0.8981389801181503, 0.10170863810264848, 0.00015238177920123805], [0.05304141602942606, 0.9469585834410006, 5.295734438624616e-10], [0.999977898214431, 6.543281807839181e-06, 1.555850376123928e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,47,-6106.139264002433,-6106.137753864912,-6106.137753844267,-6106.137753844267,-6106.137753844267,-6106.137753844267,5.497612799332252e-06,1.2290582040747067e-05,0.0,2.064552973024547e-08,0.0015101375211088452,0.0,none,True,"[0.22123814060486185, 0.7787617609354561, 9.845968205618605e-08]","[[0.8981359580786956, 0.10172092868468922, 0.00014311323661511102], [0.05304744782477342, 0.9469525516468147, 5.28411929299449e-10], [0.9999777071155572, 6.959265540213789e-06, 1.5333618902532702e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,48,-6106.137753844267,-6106.136336384663,-6106.136336367774,-6106.136336367774,-6106.136336367774,-6106.136336367774,5.447489133003636e-06,1.1822877226230766e-05,0.0,1.6889316611923277e-08,0.0014174596035445575,0.0,none,True,"[0.22123269397869802, 0.7787672084245891, 9.759671291064373e-08]","[[0.8981328377249019, 0.10173275156191545, 0.00013441071318263644], [0.05305326289917916, 0.9469467365731508, 5.276700838620407e-10], [0.9999772756794373, 7.404617984333882e-06, 1.531970257829126e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,49,-6106.136336367774,-6106.135005832032,-6106.135005818011,-6106.135005818011,-6106.135005818011,-6106.135005818011,5.349683919519954e-06,1.133394911448371e-05,0.0,1.4020770322531462e-08,0.001330535741544736,0.0,none,True,"[0.22122734491463883, 0.7787725581085087, 9.697685254378615e-08]","[[0.8981296752602745, 0.10174408551102994, 0.00012623922869554714], [0.05305884777105621, 0.9469411517017499, 5.271939497563762e-10], [0.9999766305623037, 7.880374833688537e-06, 1.5489062862604635e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,50,-6106.135005818011,-6106.1337568196905,-6106.1337568079,-6106.1337568079,-6106.1337568079,-6106.1337568079,5.216181713230128e-06,1.0833948254573844e-05,0.0,1.1790689313784242e-08,0.0012489983209889033,0.0,none,True,"[0.221222129178467, 0.7787777742902219, 9.653131113417424e-08]","[[0.8981265144941548, 0.10175491945928451, 0.00011856604656077066], [0.053064194535817295, 0.9469358049372965, 5.268861304747953e-10], [0.9999757922863607, 8.387931346720609e-06, 1.5819782292771698e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,51,-6106.1337568079,-6106.132584302453,-6106.132584292427,-6106.132584292427,-6106.132584292427,-6106.132584292427,5.056607268794089e-06,1.0330823091111996e-05,0.0,1.0026269592344761e-08,0.001172505446447758,0.0,none,True,"[0.2212170728917326, 0.7787828308974907, 9.621077678687676e-08]","[[0.8981233892047338, 0.10176525028237562, 0.0001113605128905996], [0.05306929967565023, 0.9469306997976649, 5.266850165021502e-10], [0.9999747763258008, 8.92896647934304e-06, 1.6294707719939778e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,52,-6106.132584292427,-6106.131483553925,-6106.131483545316,-6106.131483545316,-6106.131483545316,-6106.131483545316,4.8786625657104565e-06,9.830738021590624e-06,0.0,8.609276846982539e-09,0.0011007385019183857,0.0,none,True,"[0.22121219446004295, 0.7787877095600564, 9.597990058600755e-08]","[[0.8981203250689211, 0.10177508102039722, 0.00010459391068160201], [0.05307416309427784, 0.9469258363791705, 5.265516388056781e-10], [0.9999735939767687, 9.505395609065206e-06, 1.690062762228485e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,53,-6106.131483545316,-6106.130450145144,-6106.130450137696,-6106.130450137696,-6106.130450137696,-6106.130450137696,4.688484295578554e-06,9.33841495130705e-06,0.0,7.447852112818509e-09,0.0010334001717637875,0.0,none,True,"[0.2212075061423051, 0.778792398044352, 9.581334283934821e-08]","[[0.8981173412376657, 0.10178441943534852, 9.823932698576792e-05], [0.05307878733559561, 0.9469212121379431, 5.264613499193601e-10], [0.9999722530547679, 1.0119342386454184e-05, 1.7627602845723383e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,54,-6106.130450137696,-6106.129479924991,-6106.12947991851,-6106.12947991851,-6106.12947991851,-6106.12947991851,4.490936234669007e-06,8.857412236246143e-06,0.0,6.481059244833887e-09,0.0009702127053969889,0.0,none,True,"[0.22120301532647488, 0.7787968889805866, 9.569293865832757e-08]","[[0.8981144516210436, 0.10179327684758477, 9.227153137155163e-05], [0.05308317695251199, 0.9469168225210896, 5.263985602881523e-10], [0.999970758453579, 1.077312345645321e-05, 1.8468422964681525e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,55,-6106.12947991851,-6106.12856900206,-6106.1285689963925,-6106.1285689963925,-6106.1285689963925,-6106.1285689963925,4.289848294702914e-06,8.390352313730753e-06,0.0,5.667970981448889e-09,0.0009109164493565913,0.0,none,True,"[0.2211987255654525, 0.7788011788288813, 9.560566604908015e-08]","[[0.8981116659358199, 0.1018016671998985, 8.666686428163495e-05], [0.053087337998428956, 0.9469126614752177, 5.263534081174529e-10], [0.9999691125925381, 1.1469241917732452e-05, 1.941816554416017e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,56,-6106.1285689963925,-6106.127713727883,-6106.127713722908,-6106.127713722908,-6106.127713722908,-6106.127713722908,4.088211931208008e-06,7.939107358898023e-06,0.0,4.9749360186979175e-09,0.0008552685094400658,0.0,none,True,"[0.22119463741699807, 0.7788052670408125, 9.554218934800352e-08]","[[0.8981089905586048, 0.1018096063072574, 8.140313413762446e-05], [0.05309127761878288, 0.9469087218548974, 5.263196527582116e-10], [0.9999673157734587, 1.2210386797409115e-05, 2.0473839743855803e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,57,-6106.127713722908,-6106.126910681318,-6106.126910676936,-6106.126910676936,-6106.126910676936,-6106.126910676936,3.888339804247742e-06,7.50495056831002e-06,0.0,4.381945473141968e-09,0.0008030415901885135,0.0,none,True,"[0.221190749123568, 0.7788091553806168, 9.549581512548423e-08]","[[0.8981064292199399, 0.10181711125782571, 7.645952223439307e-05], [0.053095003724162565, 0.9469049957495441, 5.262933422959142e-10], [0.999965366464141, 1.2999436752892712e-05, 2.163409910602316e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,58,-6106.126910676936,-6106.126156654034,-6106.12615665017,-6106.12615665017,-6106.12615665017,-6106.12615665017,3.69199618566185e-06,7.0886793034352635e-06,0.0,3.864442987833172e-09,0.0007540229016740341,0.0,none,True,"[0.22118705716145382, 0.7788128473768025, 9.546174378059264e-08]","[[0.8981039835682512, 0.10182419993712914, 7.181649461970991e-05], [0.05309852472987671, 0.9469014747438513, 5.26271970978954e-10], [0.9999632615220174, 1.3839466832530405e-05, 2.2899011150053512e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,59,-6106.12615665017,-6106.125448636976,-6106.125448633559,-6106.125448633559,-6106.125448633559,-6106.125448633559,3.5005034092483456e-06,6.690715213017451e-06,0.0,3.4169715945608914e-09,0.0007080131936163525,0.0,none,True,"[0.2211835566832551, 0.7788163478802117, 9.543653310390255e-08]","[[0.8981016536273808, 0.10183089065234216, 6.745572027701897e-05], [0.053101849349579976, 0.9468981501241662, 5.262539465326339e-10], [0.99996099636879, 1.4733757538341234e-05, 2.4269873671732e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,60,-6106.125448633559,-6106.12478380772,-6106.124783804698,-6106.124783804698,-6106.124783804698,-6106.124783804698,3.314828712408513e-06,6.311185528171115e-06,0.0,3.0213413992896676e-09,0.0006648258395216544,0.0,none,True,"[0.2211802418733623, 0.7788196627089241, 9.541771378578789e-08]","[[0.898099438167102, 0.10183720183787033, 6.335999502748634e-05], [0.05310498643283765, 0.9468950130409239, 5.262382534871773e-10], [0.9999585651247859, 1.5685805707820655e-05, 2.5749069506336864e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,61,-6106.124783804698,-6106.1241595186775,-6106.124159516003,-6106.124159516003,-6106.124159516003,-6106.124159516003,3.1356550276306905e-06,5.9499889439457165e-06,0.0,2.674823917914182e-09,0.0006242860208658385,0.0,none,True,"[0.22117710623253437, 0.7788227983639517, 9.540351384019229e-08]","[[0.8980973350025387, 0.10184315182681428, 5.9513170646915365e-05], [0.05310794483832822, 0.9468920546354475, 5.262242404692009e-10], [0.999955960710048, 1.6699336914198245e-05, 2.7339953037704012e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,62,-6106.124159516003,-6106.123573286078,-6106.123573283709,-6106.123573283709,-6106.123573283709,-6106.123573283709,2.9634386423671444e-06,5.606848926767438e-06,0.0,2.368324203416705e-09,0.0005862299249201897,0.0,none,True,"[0.22117414280474476, 0.7788257618025941, 9.539266109691764e-08]","[[0.8980953412355009, 0.10184875867574104, 5.5900088757976714e-05], [0.0531107333359124, 0.9468892661378763, 5.262114858727659e-10], [0.9999531749178117, 1.7778319206543354e-05, 2.9046762981843937e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,63,-6106.123573283709,-6106.123022779667,-6106.123022777568,-6106.123022777568,-6106.123022777568,-6106.123022777568,2.7984561028482347e-06,5.2813567191639654e-06,0.0,2.0991137716919184e-09,0.0005505040426214691,0.0,none,True,"[0.2211713443570615, 0.778828560258697, 9.538424164992813e-08]","[[0.8980934534484285, 0.10185404003246021, 5.250651911142542e-05], [0.053113360532034325, 0.946886638941766, 5.261997130741122e-10], [0.9999501984649126, 1.892697809321332e-05, 3.087455699414187e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,64,-6106.123022777568,-6106.122505813046,-6106.122505811185,-6106.122505811185,-6106.122505811185,-6106.122505811185,2.6408423342560994e-06,4.973005962041754e-06,0.0,1.8608261598274112e-09,0.0005169645219211816,0.0,none,True,"[0.22116870352137044, 0.7788312011010312, 9.537759841098201e-08]","[[0.8980916678596637, 0.10185901303842225, 4.931910191411624e-05], [0.053115834813920196, 0.946884164659891, 5.261887369516155e-10], [0.9999470210227874, 2.0149812727890273e-05, 3.2829164484839364e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,65,-6106.122505811185,-6106.122020334674,-6106.122020333026,-6106.122020333026,-6106.122020333026,-6106.122020333026,2.4906215656539388e-06,4.681220450594714e-06,0.0,1.648004399612546e-09,0.00048547651113040047,0.0,none,True,"[0.22116621290514488, 0.7788336917225969, 9.537225840690807e-08]","[[0.8980899804472288, 0.10186369425887284, 4.632529389849597e-05], [0.053118164308895204, 0.9468818351649263, 5.261784301777164e-10], [0.9999436312319919, 2.145161329584602e-05, 3.491715471217905e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,66,-6106.122020333026,-6106.121564419436,-6106.1215644179765,-6106.1215644179765,-6106.1215644179765,-6106.1215644179765,2.347732379615053e-06,4.4053763141038704e-06,0.0,1.4597389963455498e-09,0.00045591358957608463,0.0,none,True,"[0.22116386517714295, 0.7788360394549765, 9.536788067682154e-08]","[[0.8980883870469538, 0.10186809963518695, 4.3513317859348124e-05], [0.05312035685579514, 0.946879642618036, 5.261687019912437e-10], [0.9999400167025911, 2.283747962507622e-05, 3.714581778385451e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,67,-6106.1215644179765,-6106.121136260735,-6106.121136259439,-6106.121136259439,-6106.121136259439,-6106.121136259439,2.212047957583785e-06,4.144819642254438e-06,0.0,1.2960299500264227e-09,0.00042815724191314075,0.0,none,True,"[0.22116165313284694, 0.7788382515029341, 9.536421893233945e-08]","[[0.8980868834297607, 0.1018722444548292, 4.0872115410028835e-05], [0.05312241998602311, 0.9468775794878175, 5.261594848418811e-10], [0.9999361640022756, 2.4312841066504295e-05, 3.952315665787008e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,68,-6106.121136259439,-6106.120734163101,-6106.120734161954,-6106.120734161954,-6106.120734161954,-6106.120734161954,2.0833924019303396e-06,4.1053685897463055e-06,0.0,1.1468728189356625e-09,0.0004020963378934539,0.0,none,True,"[0.2211595697435692, 0.778840334895336, 9.536109479735736e-08]","[[0.8980854653620244, 0.1018761433352424, 3.8391302733157416e-05], [0.053124360912259326, 0.94687563856159, 5.26150725995435e-10], [0.9999320586336858, 2.5883477702197965e-05, 4.205788861204697e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,69,-6106.120734161954,-6106.120356535291,-6106.120356534276,-6106.120356534276,-6106.120356534276,-6106.120356534276,1.9615538604522698e-06,4.373631600329553e-06,0.0,1.014996087178588e-09,0.0003776266630666214,0.0,none,True,"[0.2211576081924249, 0.7788422964491964, 9.535837862915185e-08]","[[0.8980841286522236, 0.10187981021865596, 3.6061129120412624e-05], [0.053126186523185875, 0.9468738129506717, 5.261423822614305e-10], [0.9999276850020855, 2.755554295220814e-05, 4.475945496231002e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,70,-6106.120356534276,-6106.120001883784,-6106.120001882884,-6106.120001882884,-6106.120001882884,-6106.120001882884,1.8462950343023365e-06,4.6586278119598035e-06,0.0,9.00399754755199e-10,0.0003546504913174431,0.0,none,True,"[0.2211557618997934, 0.7788441427442307, 9.535597577208481e-08]","[[0.8980828691865077, 0.10188325837537915, 3.387243811328591e-05], [0.05312790338292519, 0.9468720960909405, 5.26134416683156e-10], [0.9999230263742735, 2.933558766040746e-05, 4.763803806597964e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,71,-6106.120001882884,-6106.11966880673,-6106.119668805933,-6106.119668805933,-6106.119668805933,-6106.119668805933,1.7373615648352825e-06,4.961544879500401e-06,0.0,7.976268534548581e-10,0.00033307615376543254,0.0,none,True,"[0.2211540245403877, 0.7788458801057956, 9.535381670404378e-08]","[[0.8980816829553219, 0.10188650041360638, 3.1816631071801215e-05], [0.05312951773411045, 0.9468704817397628, 5.261267964584938e-10], [0.999918064829394, 3.123058574833192e-05, 5.070458485764167e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,72,-6106.119668805933,-6106.119355988267,-6106.119355987557,-6106.119355987557,-6106.119355987557,-6106.119355987557,1.6344886833996597e-06,5.283627268259927e-06,0.0,7.09405867382884e-10,0.00031281766587198945,0.0,none,True,"[0.22115239005367093, 0.778847514594479, 9.53518499721387e-08]","[[0.8980805660728425, 0.10188954829414598, 2.98856330116574e-05], [0.053131035503733076, 0.9468689639701473, 5.261194916309988e-10], [0.9999127812021258, 3.3247961534053214e-05, 5.397083634011899e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,73,-6106.119355987557,-6106.119062193173,-6106.119062192546,-6106.119062192546,-6106.119062192546,-6106.119062192546,1.5374064576967328e-06,5.6261835451598685e-06,0.0,6.266418495215476e-10,0.000293794384560897,0.0,none,True,"[0.2211508526490261, 0.7788490520009367, 9.535003712691464e-08]","[[0.8980795147906543, 0.10189241334878328, 2.807186056226534e-05], [0.05313246231106834, 0.9468675371628191, 5.261124742613379e-10], [0.9999071550185806, 3.539561882088306e-05, 5.744936259835992e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,74,-6106.119062192546,-6106.118786261904,-6106.11878626135,-6106.11878626135,-6106.11878626135,-6106.11878626135,1.4458438942765994e-06,5.990593474392014e-06,0.0,5.538822733797133e-10,0.00027593064260145184,0.0,none,True,"[0.22114940680681988, 0.778850497844831, 9.534834908846995e-08]","[[0.8980785255068333, 0.10189510630125771, 2.636819190896968e-05], [0.053133803477116374, 0.946866195996778, 5.261057178971156e-10], [0.9999011644251062, 3.768197186847507e-05, 6.115360302529222e-05]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
